Colony.label,Crop,Province,Location,Site.type,Time.point,Date,Total.bees.in.sample (based on weight),Total.mites (counts by alcohol wash),Percent.mites,Mean.temp.3wks,Total.precip.3wks,Day.Average.Wind.Spd.kmph,Night.Average.Wind.Spd.kmph
CAS04u3,Canola seed,Alberta,Southern Alberta,u,t2,44033,218.8428875,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS04u4,Canola seed,Alberta,Southern Alberta,u,t2,44033,250.855615,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05e1,Canola seed,Alberta,Southern Alberta,e,t2,44033,283.2073434,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05e2,Canola seed,Alberta,Southern Alberta,e,t2,44033,258.6659664,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05e3,Canola seed,Alberta,Southern Alberta,e,t2,44033,186.2318841,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05e4,Canola seed,Alberta,Southern Alberta,e,t2,44033,184.9843587,1,0.540586246,16.875,2.0453125,13.05314626,13.87522059
CAS05u1,Canola seed,Alberta,Southern Alberta,u,t2,44033,261.9631902,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05u2,Canola seed,Alberta,Southern Alberta,u,t2,44033,219.9799197,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS05u3,Canola seed,Alberta,Southern Alberta,u,t2,44033,167.8677196,2,1.19141429,16.875,2.0453125,13.05314626,13.87522059
CAS05u4,Canola seed,Alberta,Southern Alberta,u,t2,44033,220.4301075,0,0,16.875,2.0453125,13.05314626,13.87522059
CAS01e1,Canola seed,Alberta,Southern Alberta,e,t3,44041,140.605428,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS01e2,Canola seed,Alberta,Southern Alberta,e,t3,44041,248.7958115,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS01e3,Canola seed,Alberta,Southern Alberta,e,t3,44041,245.1787649,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS01e4,Canola seed,Alberta,Southern Alberta,e,t3,44041,259.6471885,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS01u1,Canola seed,Alberta,Southern Alberta,u,t3,44043,221.641791,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS01u2,Canola seed,Alberta,Southern Alberta,u,t3,44043,261.0160428,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS01u3,Canola seed,Alberta,Southern Alberta,u,t3,44043,181.1196487,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS01u4,Canola seed,Alberta,Southern Alberta,u,t3,44043,211.4798694,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS02e1,Canola seed,Alberta,Southern Alberta,e,t3,44042,268.4008762,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02e2,Canola seed,Alberta,Southern Alberta,e,t3,44042,222.4683544,1,0.449502134,18.88068182,0.417460317,11.54047619,12.44345238
CAS02e3,Canola seed,Alberta,Southern Alberta,e,t3,44042,220.4812834,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02e4,Canola seed,Alberta,Southern Alberta,e,t3,44042,210.1814516,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02u1,Canola seed,Alberta,Southern Alberta,u,t3,44042,260.3467562,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02u2,Canola seed,Alberta,Southern Alberta,u,t3,44042,178.9609053,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02u3,Canola seed,Alberta,Southern Alberta,u,t3,44042,278.6338798,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS02u4,Canola seed,Alberta,Southern Alberta,u,t3,44042,263.8382688,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03e1,Canola seed,Alberta,Southern Alberta,e,t3,44042,209.8989899,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03e2,Canola seed,Alberta,Southern Alberta,e,t3,44042,191.5154749,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03e3,Canola seed,Alberta,Southern Alberta,e,t3,44042,281.2431843,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03e4,Canola seed,Alberta,Southern Alberta,e,t3,44042,276.5531062,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03u1,Canola seed,Alberta,Southern Alberta,u,t3,44042,225.4329004,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03u2,Canola seed,Alberta,Southern Alberta,u,t3,44042,223.3896515,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03u3,Canola seed,Alberta,Southern Alberta,u,t3,44042,181.4114391,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS03u4,Canola seed,Alberta,Southern Alberta,u,t3,44042,215.6820623,0,0,18.88068182,0.417460317,11.54047619,12.44345238
CAS04e1,Canola seed,Alberta,Southern Alberta,e,t3,44043,176.0162602,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS04e2,Canola seed,Alberta,Southern Alberta,e,t3,44043,230.5639476,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS04e3,Canola seed,Alberta,Southern Alberta,e,t3,44043,239.2364793,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS04e4,Canola seed,Alberta,Southern Alberta,e,t3,44043,198.5263158,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS04u1,Canola seed,Alberta,Southern Alberta,u,t3,44041,255.2364865,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS04u2,Canola seed,Alberta,Southern Alberta,u,t3,44041,216.7938931,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS04u3,Canola seed,Alberta,Southern Alberta,u,t3,44041,256.1833689,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS04u4,Canola seed,Alberta,Southern Alberta,u,t3,44041,236.0841424,0,0,19.18181818,0.411290323,11.49404762,12.44583333
CAS05e1,Canola seed,Alberta,Southern Alberta,e,t3,44041,275.1345533,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05e2,Canola seed,Alberta,Southern Alberta,e,t3,44041,286.2625139,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05e3,Canola seed,Alberta,Southern Alberta,e,t3,44041,212.290227,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05e4,Canola seed,Alberta,Southern Alberta,e,t3,44041,199.8925886,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05u1,Canola seed,Alberta,Southern Alberta,u,t3,44041,196.6915688,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05u2,Canola seed,Alberta,Southern Alberta,u,t3,44041,207.6725026,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05u3,Canola seed,Alberta,Southern Alberta,u,t3,44041,229.4466403,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAS05u4,Canola seed,Alberta,Southern Alberta,u,t3,44041,196.4141414,0,0,18.53977273,0.704761905,11.52857143,12.35119048
CAC04e1,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,2,0.666666667,14.65287356,3.621590909,9.962195295,14.21381579
CAC04e2,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,1,0.333333333,14.65287356,3.621590909,9.962195295,14.21381579
CAC04e3,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC04e4,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC04u1,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC04u2,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC04u3,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,2,0.666666667,14.65287356,3.621590909,9.962195295,14.21381579
CAC04u4,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05e1,Canola oil,Alberta,Northern Alberta,e,t1,44019,272,1,0.367647059,14.65287356,3.621590909,9.962195295,14.21381579
CAC05e2,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05e3,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05e4,Canola oil,Alberta,Northern Alberta,e,t1,44019,300,1,0.333333333,14.65287356,3.621590909,9.962195295,14.21381579
CAC05u1,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05u2,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05u3,Canola oil,Alberta,Northern Alberta,u,t1,44019,300,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC05u4,Canola oil,Alberta,Northern Alberta,u,t1,44019,261,0,0,14.65287356,3.621590909,9.962195295,14.21381579
CAC04e1,Canola oil,Alberta,Northern Alberta,e,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04e2,Canola oil,Alberta,Northern Alberta,e,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04e3,Canola oil,Alberta,Northern Alberta,e,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04e4,Canola oil,Alberta,Northern Alberta,e,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04u1,Canola oil,Alberta,Northern Alberta,u,t2,44042,289,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04u2,Canola oil,Alberta,Northern Alberta,u,t2,44042,300,1,0.333333333,16.35747126,0.711494253,8.769345238,15.01207011
CAC04u3,Canola oil,Alberta,Northern Alberta,u,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC04u4,Canola oil,Alberta,Northern Alberta,u,t2,44042,300,0,0,16.35747126,0.711494253,8.769345238,15.01207011
CAC05e1,Canola oil,Alberta,Northern Alberta,e,t2,44043,297,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05e2,Canola oil,Alberta,Northern Alberta,e,t2,44043,272,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05e3,Canola oil,Alberta,Northern Alberta,e,t2,44043,300,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05e4,Canola oil,Alberta,Northern Alberta,e,t2,44043,300,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05u1,Canola oil,Alberta,Northern Alberta,u,t2,44043,300,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05u2,Canola oil,Alberta,Northern Alberta,u,t2,44043,300,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05u3,Canola oil,Alberta,Northern Alberta,u,t2,44043,300,0,0,16.67586207,0.711494253,8.641865079,14.81489749
CAC05u4,Canola oil,Alberta,Northern Alberta,u,t2,44043,300,1,0.333333333,16.67586207,0.711494253,8.641865079,14.81489749
CAC04e1,Canola oil,Alberta,Northern Alberta,e,t3,44063,291,1,0.343642612,15.70795455,1.3875,9.215950964,16.34287684
CAC04e2,Canola oil,Alberta,Northern Alberta,e,t3,44063,300,0,0,15.70795455,1.3875,9.215950964,16.34287684
CAC04e3,Canola oil,Alberta,Northern Alberta,e,t3,44063,300,0,0,15.70795455,1.3875,9.215950964,16.34287684
CAC04e4,Canola oil,Alberta,Northern Alberta,e,t3,44063,300,0,0,15.70795455,1.3875,9.215950964,16.34287684
CAC04u1,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,1,0.333333333,15.91931818,1.328409091,9.161387472,16.37855392
CAC04u2,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,0,0,15.91931818,1.328409091,9.161387472,16.37855392
CAC04u3,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,1,0.333333333,15.91931818,1.328409091,9.161387472,16.37855392
CAC04u4,Canola oil,Alberta,Northern Alberta,u,t3,44062,N/A,N/A,N/A,15.91931818,1.328409091,9.161387472,16.37855392
CAC05e1,Canola oil,Alberta,Northern Alberta,e,t3,44062,300,1,0.333333333,15.91931818,1.328409091,9.161387472,16.37855392
CAC05e2,Canola oil,Alberta,Northern Alberta,e,t3,44062,300,2,0.666666667,15.91931818,1.328409091,9.161387472,16.37855392
CAC05e3,Canola oil,Alberta,Northern Alberta,e,t3,44062,300,2,0.666666667,15.91931818,1.328409091,9.161387472,16.37855392
CAC05e4,Canola oil,Alberta,Northern Alberta,e,t3,44062,300,0,0,15.91931818,1.328409091,9.161387472,16.37855392
CAC05u1,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,0,0,15.91931818,1.328409091,9.161387472,16.37855392
CAC05u2,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,0,0,15.91931818,1.328409091,9.161387472,16.37855392
CAC05u3,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,1,0.333333333,15.91931818,1.328409091,9.161387472,16.37855392
CAC05u4,Canola oil,Alberta,Northern Alberta,u,t3,44062,300,2,0.666666667,15.91931818,1.328409091,9.161387472,16.37855392
